Token,Description,Exchange,Lot_size,Tick_size,Reserved,Trading_hours,Expiry_date,Expiry_timestamp,Symbol,Segment,Instrument_type,Symbol_token,Underlying,Underlying_token,Strike_price,Option_type,Isin,Field1,Field2,Field3
12112607301136410,BANKEX 30 Jul 26 60300 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL60300PE,12,11,1136410,BANKEX,12,60300.0,PE,121000000012,,0,0.0
12112607301136416,BANKEX 30 Jul 26 62600 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL62600PE,12,11,1136416,BANKEX,12,62600.0,PE,121000000012,,0,0.0
12112607301136423,BANKEX 30 Jul 26 64900 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL64900PE,12,11,1136423,BANKEX,12,64900.0,PE,121000000012,,0,0.0
12112607301136619,BANKEX 30 Jul 26 56200 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL56200CE,12,11,1136619,BANKEX,12,56200.0,CE,121000000012,,0,0.0
12112607301136627,BANKEX 30 Jul 26 58500 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL58500CE,12,11,1136627,BANKEX,12,58500.0,CE,121000000012,,0,0.0
12112607301136685,BANKEX 30 Jul 26 54800 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL54800CE,12,11,1136685,BANKEX,12,54800.0,CE,121000000012,,0,0.0
12112607301136705,BANKEX 30 Jul 26 66200 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL66200CE,12,11,1136705,BANKEX,12,66200.0,CE,121000000012,,0,0.0
12112607301136712,BANKEX 30 Jul 26 68500 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL68500CE,12,11,1136712,BANKEX,12,68500.0,CE,121000000012,,0,0.0
12112607301136754,BANKEX 30 Jul 26 60200 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL60200CE,12,11,1136754,BANKEX,12,60200.0,CE,121000000012,,0,0.0
12112607301136761,BANKEX 30 Jul 26 62500 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL62500CE,12,11,1136761,BANKEX,12,62500.0,CE,121000000012,,0,0.0
12112607301136764,BANKEX 30 Jul 26 64800 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL64800CE,12,11,1136764,BANKEX,12,64800.0,CE,121000000012,,0,0.0
12112607301136902,BANKEX 30 Jul 26 56500 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL56500PE,12,11,1136902,BANKEX,12,56500.0,PE,121000000012,,0,0.0
12112607301136907,BANKEX 30 Jul 26 58800 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL58800PE,12,11,1136907,BANKEX,12,58800.0,PE,121000000012,,0,0.0
12112607301136978,BANKEX 30 Jul 26 64200 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL64200PE,12,11,1136978,BANKEX,12,64200.0,PE,121000000012,,0,0.0
12112607301136985,BANKEX 30 Jul 26 66500 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL66500PE,12,11,1136985,BANKEX,12,66500.0,PE,121000000012,,0,0.0
12112607301137036,BANKEX 30 Jul 26 60500 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL60500PE,12,11,1137036,BANKEX,12,60500.0,PE,121000000012,,0,0.0
12112607301137043,BANKEX 30 Jul 26 62800 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL62800PE,12,11,1137043,BANKEX,12,62800.0,PE,121000000012,,0,0.0
12112607301137221,BANKEX 30 Jul 26 56400 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL56400CE,12,11,1137221,BANKEX,12,56400.0,CE,121000000012,,0,0.0
12112607301137232,BANKEX 30 Jul 26 58700 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL58700CE,12,11,1137232,BANKEX,12,58700.0,CE,121000000012,,0,0.0
12112607301137335,BANKEX 30 Jul 26 64100 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL64100CE,12,11,1137335,BANKEX,12,64100.0,CE,121000000012,,0,0.0
12112607301137337,BANKEX 30 Jul 26 66400 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL66400CE,12,11,1137337,BANKEX,12,66400.0,CE,121000000012,,0,0.0
12112607301137346,BANKEX 30 Jul 26 68700 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL68700CE,12,11,1137346,BANKEX,12,68700.0,CE,121000000012,,0,0.0
12112607301137403,BANKEX 30 Jul 26 60400 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL60400CE,12,11,1137403,BANKEX,12,60400.0,CE,121000000012,,0,0.0
12112607301137409,BANKEX 30 Jul 26 62700 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL62700CE,12,11,1137409,BANKEX,12,62700.0,CE,121000000012,,0,0.0
12112607301137528,BANKEX 30 Jul 26 58100 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL58100PE,12,11,1137528,BANKEX,12,58100.0,PE,121000000012,,0,0.0
12112607301137635,BANKEX 30 Jul 26 56700 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL56700PE,12,11,1137635,BANKEX,12,56700.0,PE,121000000012,,0,0.0
12112607301137688,BANKEX 30 Jul 26 68100 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL68100PE,12,11,1137688,BANKEX,12,68100.0,PE,121000000012,,0,0.0
12112607301137732,BANKEX 30 Jul 26 57400 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL57400CE,12,11,1137732,BANKEX,12,57400.0,CE,121000000012,,0,0.0
12112607301137745,BANKEX 30 Jul 26 59700 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL59700CE,12,11,1137745,BANKEX,12,59700.0,CE,121000000012,,0,0.0
12112607301137771,BANKEX 30 Jul 26 62100 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL62100PE,12,11,1137771,BANKEX,12,62100.0,PE,121000000012,,0,0.0
12112607301137779,BANKEX 30 Jul 26 64400 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL64400PE,12,11,1137779,BANKEX,12,64400.0,PE,121000000012,,0,0.0
12112607301137785,BANKEX 30 Jul 26 66700 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL66700PE,12,11,1137785,BANKEX,12,66700.0,PE,121000000012,,0,0.0
12112607301137874,BANKEX 30 Jul 26 60700 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL60700PE,12,11,1137874,BANKEX,12,60700.0,PE,121000000012,,0,0.0
12112607301138113,BANKEX 30 Jul 26 58000 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL58000CE,12,11,1138113,BANKEX,12,58000.0,CE,121000000012,,0,0.0
12112607301138273,BANKEX 30 Jul 26 68000 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL68000CE,12,11,1138273,BANKEX,12,68000.0,CE,121000000012,,0,0.0
12112607301138361,BANKEX 30 Jul 26 62000 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL62000CE,12,11,1138361,BANKEX,12,62000.0,CE,121000000012,,0,0.0
12112607301138373,BANKEX 30 Jul 26 64300 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL64300CE,12,11,1138373,BANKEX,12,64300.0,CE,121000000012,,0,0.0
12112607301138375,BANKEX 30 Jul 26 66600 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL66600CE,12,11,1138375,BANKEX,12,66600.0,CE,121000000012,,0,0.0
12112607301138483,BANKEX 30 Jul 26 60600 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL60600CE,12,11,1138483,BANKEX,12,60600.0,CE,121000000012,,0,0.0
12112607301138493,BANKEX 30 Jul 26 62900 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL62900CE,12,11,1138493,BANKEX,12,62900.0,CE,121000000012,,0,0.0
12112607301138632,BANKEX 30 Jul 26 56000 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL56000PE,12,11,1138632,BANKEX,12,56000.0,PE,121000000012,,0,0.0
12112607301138633,BANKEX 30 Jul 26 58300 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL58300PE,12,11,1138633,BANKEX,12,58300.0,PE,121000000012,,0,0.0
12112607301138769,BANKEX 30 Jul 26 56900 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL56900PE,12,11,1138769,BANKEX,12,56900.0,PE,121000000012,,0,0.0
12112607301138776,BANKEX 30 Jul 26 59000 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL59000CE,12,11,1138776,BANKEX,12,59000.0,CE,121000000012,,0,0.0
12112607301138830,BANKEX 30 Jul 26 66000 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL66000PE,12,11,1138830,BANKEX,12,66000.0,PE,121000000012,,0,0.0
12112607301138870,BANKEX 30 Jul 26 68300 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL68300PE,12,11,1138870,BANKEX,12,68300.0,PE,121000000012,,0,0.0
12112607301138920,BANKEX 30 Jul 26 55300 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL55300CE,12,11,1138920,BANKEX,12,55300.0,CE,121000000012,,0,0.0
12112607301138933,BANKEX 30 Jul 26 57600 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL57600CE,12,11,1138933,BANKEX,12,57600.0,CE,121000000012,,0,0.0
12112607301138942,BANKEX 30 Jul 26 59900 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL59900CE,12,11,1138942,BANKEX,12,59900.0,CE,121000000012,,0,0.0
12112607301138952,BANKEX 30 Jul 26 60000 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL60000PE,12,11,1138952,BANKEX,12,60000.0,PE,121000000012,,0,0.0
12112607301138962,BANKEX 30 Jul 26 62300 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL62300PE,12,11,1138962,BANKEX,12,62300.0,PE,121000000012,,0,0.0
12112607301138968,BANKEX 30 Jul 26 64600 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL64600PE,12,11,1138968,BANKEX,12,64600.0,PE,121000000012,,0,0.0
12112607301138973,BANKEX 30 Jul 26 66900 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL66900PE,12,11,1138973,BANKEX,12,66900.0,PE,121000000012,,0,0.0
12112607301139036,BANKEX 30 Jul 26 60900 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL60900PE,12,11,1139036,BANKEX,12,60900.0,PE,121000000012,,0,0.0
12112607301139046,BANKEX 30 Jul 26 67600 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL67600CE,12,11,1139046,BANKEX,12,67600.0,CE,121000000012,,0,0.0
12112607301139160,BANKEX 30 Jul 26 63900 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL63900CE,12,11,1139160,BANKEX,12,63900.0,CE,121000000012,,0,0.0
12112607301139416,BANKEX 30 Jul 26 55600 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL55600PE,12,11,1139416,BANKEX,12,55600.0,PE,121000000012,,0,0.0
12112607301139428,BANKEX 30 Jul 26 57900 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL57900PE,12,11,1139428,BANKEX,12,57900.0,PE,121000000012,,0,0.0
12112607301139436,BANKEX 30 Jul 26 68200 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL68200CE,12,11,1139436,BANKEX,12,68200.0,CE,121000000012,,0,0.0
12112607301139504,BANKEX 30 Jul 26 62200 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL62200CE,12,11,1139504,BANKEX,12,62200.0,CE,121000000012,,0,0.0
12112607301139510,BANKEX 30 Jul 26 64500 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL64500CE,12,11,1139510,BANKEX,12,64500.0,CE,121000000012,,0,0.0
12112607301139580,BANKEX 30 Jul 26 60800 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL60800CE,12,11,1139580,BANKEX,12,60800.0,CE,121000000012,,0,0.0
12112607301139682,BANKEX 30 Jul 26 56200 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL56200PE,12,11,1139682,BANKEX,12,56200.0,PE,121000000012,,0,0.0
12112607301139690,BANKEX 30 Jul 26 58500 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL58500PE,12,11,1139690,BANKEX,12,58500.0,PE,121000000012,,0,0.0
12112607301139771,BANKEX 30 Jul 26 54800 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL54800PE,12,11,1139771,BANKEX,12,54800.0,PE,121000000012,,0,0.0
12112607301139781,BANKEX 30 Jul 26 59200 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL59200CE,12,11,1139781,BANKEX,12,59200.0,CE,121000000012,,0,0.0
12112607301139819,BANKEX 30 Jul 26 66200 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL66200PE,12,11,1139819,BANKEX,12,66200.0,PE,121000000012,,0,0.0
12112607301139822,BANKEX 30 Jul 26 68500 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL68500PE,12,11,1139822,BANKEX,12,68500.0,PE,121000000012,,0,0.0
12112607301139866,BANKEX 30 Jul 26 55500 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL55500CE,12,11,1139866,BANKEX,12,55500.0,CE,121000000012,,0,0.0
12112607301139869,BANKEX 30 Jul 26 57800 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL57800CE,12,11,1139869,BANKEX,12,57800.0,CE,121000000012,,0,0.0
12112607301139885,BANKEX 30 Jul 26 60200 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL60200PE,12,11,1139885,BANKEX,12,60200.0,PE,121000000012,,0,0.0
12112607301139895,BANKEX 30 Jul 26 62500 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL62500PE,12,11,1139895,BANKEX,12,62500.0,PE,121000000012,,0,0.0
12112607301139902,BANKEX 30 Jul 26 64800 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL64800PE,12,11,1139902,BANKEX,12,64800.0,PE,121000000012,,0,0.0
12112607301139986,BANKEX 30 Jul 26 65500 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL65500CE,12,11,1139986,BANKEX,12,65500.0,CE,121000000012,,0,0.0
12112607301139991,BANKEX 30 Jul 26 67800 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL67800CE,12,11,1139991,BANKEX,12,67800.0,CE,121000000012,,0,0.0
12112607301140037,BANKEX 30 Jul 26 61800 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL61800CE,12,11,1140037,BANKEX,12,61800.0,CE,121000000012,,0,0.0
12112607301140121,BANKEX 30 Jul 26 57200 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL57200PE,12,11,1140121,BANKEX,12,57200.0,PE,121000000012,,0,0.0
12112607301140125,BANKEX 30 Jul 26 59500 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL59500PE,12,11,1140125,BANKEX,12,59500.0,PE,121000000012,,0,0.0
12112607301140192,BANKEX 30 Jul 26 55800 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL55800PE,12,11,1140192,BANKEX,12,55800.0,PE,121000000012,,0,0.0
12112607301140193,BANKEX 30 Jul 26 66100 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL66100CE,12,11,1140193,BANKEX,12,66100.0,CE,121000000012,,0,0.0
12112607301140274,BANKEX 30 Jul 26 60100 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL60100CE,12,11,1140274,BANKEX,12,60100.0,CE,121000000012,,0,0.0
12112607301140281,BANKEX 30 Jul 26 62400 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL62400CE,12,11,1140281,BANKEX,12,62400.0,CE,121000000012,,0,0.0
12112607301140322,BANKEX 30 Jul 26 65800 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL65800PE,12,11,1140322,BANKEX,12,65800.0,PE,121000000012,,0,0.0
12112607301140516,BANKEX 30 Jul 26 57100 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL57100CE,12,11,1140516,BANKEX,12,57100.0,CE,121000000012,,0,0.0
12112607301140521,BANKEX 30 Jul 26 59400 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL59400CE,12,11,1140521,BANKEX,12,59400.0,CE,121000000012,,0,0.0
12112607301140543,BANKEX 30 Jul 26 64100 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL64100PE,12,11,1140543,BANKEX,12,64100.0,PE,121000000012,,0,0.0
12112607301140549,BANKEX 30 Jul 26 66400 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL66400PE,12,11,1140549,BANKEX,12,66400.0,PE,121000000012,,0,0.0
12112607301140554,BANKEX 30 Jul 26 68700 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL68700PE,12,11,1140554,BANKEX,12,68700.0,PE,121000000012,,0,0.0
12112607301140590,BANKEX 30 Jul 26 55700 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL55700CE,12,11,1140590,BANKEX,12,55700.0,CE,121000000012,,0,0.0
12112607301140603,BANKEX 30 Jul 26 60400 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL60400PE,12,11,1140603,BANKEX,12,60400.0,PE,121000000012,,0,0.0
12112607301140611,BANKEX 30 Jul 26 62700 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL62700PE,12,11,1140611,BANKEX,12,62700.0,PE,121000000012,,0,0.0
12112607301140616,BANKEX 30 Jul 26 67100 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL67100CE,12,11,1140616,BANKEX,12,67100.0,CE,121000000012,,0,0.0
12112607301140666,BANKEX 30 Jul 26 63400 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL63400CE,12,11,1140666,BANKEX,12,63400.0,CE,121000000012,,0,0.0
12112607301140675,BANKEX 30 Jul 26 65700 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL65700CE,12,11,1140675,BANKEX,12,65700.0,CE,121000000012,,0,0.0
12112607301140795,BANKEX 30 Jul 26 55100 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL55100PE,12,11,1140795,BANKEX,12,55100.0,PE,121000000012,,0,0.0
12112607301140806,BANKEX 30 Jul 26 57400 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL57400PE,12,11,1140806,BANKEX,12,57400.0,PE,121000000012,,0,0.0
12112607301140815,BANKEX 30 Jul 26 59700 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL59700PE,12,11,1140815,BANKEX,12,59700.0,PE,121000000012,,0,0.0
12112607301140863,BANKEX 30 Jul 26 64000 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL64000CE,12,11,1140863,BANKEX,12,64000.0,CE,121000000012,,0,0.0
12112607301140898,BANKEX 30 Jul 26 67400 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL67400PE,12,11,1140898,BANKEX,12,67400.0,PE,121000000012,,0,0.0
12112607301140932,BANKEX 30 Jul 26 60300 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL60300CE,12,11,1140932,BANKEX,12,60300.0,CE,121000000012,,0,0.0
12112607301140966,BANKEX 30 Jul 26 63700 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL63700PE,12,11,1140966,BANKEX,12,63700.0,PE,121000000012,,0,0.0
12112607301141120,BANKEX 30 Jul 26 68000 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL68000PE,12,11,1141120,BANKEX,12,68000.0,PE,121000000012,,0,0.0
12112607301141161,BANKEX 30 Jul 26 55000 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL55000CE,12,11,1141161,BANKEX,12,55000.0,CE,121000000012,,0,0.0
12112607301141170,BANKEX 30 Jul 26 57300 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL57300CE,12,11,1141170,BANKEX,12,57300.0,CE,121000000012,,0,0.0
12112607301141174,BANKEX 30 Jul 26 59600 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL59600CE,12,11,1141174,BANKEX,12,59600.0,CE,121000000012,,0,0.0
12112607301141186,BANKEX 30 Jul 26 62000 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL62000PE,12,11,1141186,BANKEX,12,62000.0,PE,121000000012,,0,0.0
12112607301141192,BANKEX 30 Jul 26 64300 PE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL64300PE,12,11,1141192,BANKEX,12,64300.0,PE,121000000012,,0,0.0
12112607301141252,BANKEX 30 Jul 26 55900 CE,14,30,0.05,,0915-1530|1815-1915:,2026-07-15,1785405600,BSE:BANKEX26JUL55900CE,12,11,1141252,BANKEX,12,55900.0,CE,121000000012,,0,0.0
